direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
130,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12574675,ja,2022/8/19,2022年7月宿泊,4,4,4,自然の中でのんびり,和洋室 【じゃらん夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,125,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,露天;露天風呂;椎葉の湯;山の湯;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
131,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12544454,ja,2022/8/7,2022年8月宿泊,5,5,5,大人の旅館です！,和洋室 【焼き肉食べ放題】しいばの湯併設セルフレストラン「山法師」にて《ロース・カルビ・地鶏など》,123,yes,private_bath;open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;private_bath_experience,,露天;露天風呂;しいばの湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 대절탕/프라이빗탕 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
132,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12537911,ja,2022/8/3,2022年7月宿泊,5,5,5,素敵な居心地のよい旅館です,和洋室 【一泊朝食プラン】観光、一人旅にもオススメ《朝食は自家製とろける温泉湯豆腐付》,67,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
133,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12524912,ja,2022/7/27,2022年7月宿泊,5,5,5,すべてが満足、そして嬉野温泉最高！！,和洋室 【じゃらん初夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,91,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
134,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12500012,ja,2022/7/13,2022年7月宿泊,5,4,5,椎葉山荘に癒されました,和洋室 【じゃらん初夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,242,yes,room_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;booking_confusion,sister_property_movement;cleanliness,椎葉山荘;檜風呂;掃除;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 주의 신호: sister_property_movement,cleanliness",mixed,body_positive_and_negative,high,issue_caution_calibration_needed
135,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12486884,ja,2022/7/6,2022年6月宿泊,5,5,5,素晴らしい,和洋室 【いつもより贅沢に】大正屋特選牛陶板焼プラン《四季の彩を味わう椎葉会席》,77,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,大正屋,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
136,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12472597,ja,2022/6/28,2022年6月宿泊,4,4,4,いつもながら安定のおもてなしでした,和洋室 【一泊朝食プラン】観光、一人旅にもオススメ《朝食は自家製とろける温泉湯豆腐付》,83,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;crowding,crowding,温泉;椎葉の湯;山の湯;混雑,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: crowding,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
137,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12458169,ja,2022/6/21,2022年5月宿泊,5,5,5,自然に囲まれのんびり過ごせる宿。,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,352,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,大正屋,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
138,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12457760,ja,2022/6/21,2022年6月宿泊,4,4,4,憧れの椎葉山荘,和洋室 【50歳以上限定】渓流の瀬音と山の静寂に包まれた贅沢な時間を《館内利用券1000円＆生ビール一杯付》,215,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;booking_confusion,insects;cleanliness,椎葉の湯;椎葉山荘;山の湯;虫,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: insects,cleanliness",mixed,body_negative_with_context,high,issue_caution_calibration_needed
139,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12456447,ja,2022/6/20,2022年6月宿泊,5,5,5,大満足でした。,和洋室 【一泊朝食プラン】観光、一人旅にもオススメ《朝食は自家製とろける温泉湯豆腐付》,128,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;しいばの湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
140,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12449673,ja,2022/6/17,2022年6月宿泊,5,5,5,お世話になりました,和洋室 【いつもより贅沢に】大正屋特選牛陶板焼プラン《四季の彩を味わう椎葉会席》,256,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;aging_or_access,温泉;椎葉山荘;内風呂;美肌;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
141,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12448057,ja,2022/6/16,2022年6月宿泊,5,5,5,季節を満喫,和洋室 【じゃらん初夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,122,yes,unclear,booking_confusion,sister_property_movement,椎葉山荘;大正屋,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
142,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12442601,ja,2022/6/13,2022年6月宿泊,4,5,4,癒し,和洋室 【一泊朝食プラン】観光、一人旅にもオススメ《朝食は自家製とろける温泉湯豆腐付》,127,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;露天;露天風呂;椎葉山荘,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
143,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12434051,ja,2022/6/9,2022年6月宿泊,5,5,5,接客が、素晴らしい。,和洋室 【じゃらん初夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,135,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
144,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12412650,ja,2022/5/29,2022年5月宿泊,4,5,5,お部屋の温泉がすばらしい,和洋室 【じゃらんスペシャルウィーク】春の５%OFF◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,326,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
145,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12406901,ja,2022/5/25,2022年5月宿泊,5,5,5,久しぶりの椎葉山荘でした,和洋室 【じゃらんスペシャルウィーク】春の５%OFF◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,104,yes,unclear,booking_confusion,sister_property_movement,椎葉山荘;大正屋,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
146,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12373408,ja,2022/5/7,2022年5月宿泊,5,5,4,癒し,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,102,yes,open_air_public_bath;public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,露天;露天風呂;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
147,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12353003,ja,2022/4/29,2022年4月宿泊,5,5,4,温泉好きにはたまりません,和洋室 【じゃらん初夏SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,131,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;cleanliness,温泉;トロトロ;掃除;送迎;大正屋,"대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,cleanliness",mixed,body_positive_and_negative,high,issue_caution_calibration_needed
148,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12340004,ja,2022/4/21,2022年3月宿泊,4,5,5,静かで落ち着きます,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,482,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement;aging_or_access,大浴場;椎葉山荘;大正屋,"대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
149,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12332246,ja,2022/4/16,2022年4月宿泊,5,5,4,お湯良し食事良し笑顔あふれる癒やしの宿。,和洋室 【50歳以上限定】渓流の瀬音と山の静寂に包まれた贅沢な時間を《館内利用券1000円＆生ビール一杯付》,166,yes,facility_wide,water_texture;booking_confusion,,温泉,우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
150,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12331172,ja,2022/4/16,2022年4月宿泊,5,5,4,三拍子揃った宿,和洋室 【じゃらんスペシャルウィーク】春の５%OFF◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,78,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
151,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12328554,ja,2022/4/14,2022年3月宿泊,5,4,4,ゆっくり出来ました,和室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,371,yes,open_air_public_bath;public_bath,public_bath_hot_spring;booking_confusion,aging_or_access,露天;椎葉山荘,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
152,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12323825,ja,2022/4/11,2022年4月宿泊,5,4,4,大切な日でも満足度の高い、素敵なお宿です,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,107,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
153,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12309654,ja,2022/4/2,2022年3月宿泊,5,5,5,とてもゆっくり過ごせました。,和洋室 【じゃらん冬SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,331,yes,room_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,内風呂;大正屋,대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
154,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/4.HTML,archive_4,Jalan_12309515,ja,2022/4/2,2022年3月宿泊,5,5,5,これまでで一番良い温泉旅館でした！,和洋室 【焼き肉食べ放題】しいばの湯併設セルフレストラン「山法師」にて《ロース・カルビ・地鶏など》,372,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;大浴場;しいばの湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
155,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/5.HTML,archive_5,Jalan_12275385,ja,2022/3/11,2022年2月宿泊,5,5,5,雪景色が似合う宿,和洋室 【じゃらん冬SALE】５%OFF◆大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,185,yes,room_bath;private_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;private_bath_experience;booking_confusion,sister_property_movement,山の湯;部屋風呂;貸切;大正屋,대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 대절탕/프라이빗탕 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
