sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
enokiya-agoda_api-730683836,Agoda API,Agoda,"October 24, 2023",4.4,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c28f2b3708,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,room_no_shower_or_small_wet_area,hot spring;shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1113455508,Agoda API,Booking.com,"April 27, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,33dca1c0c1,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-290993012,Agoda API,Agoda,"March 23, 2021",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f36b57035b,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1107205336,Agoda API,Booking.com,"April 02, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,0df122ca07,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-289812660,Agoda API,Agoda,"March 21, 2021",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f52c304be4,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1101384270,Agoda API,Booking.com,"March 28, 2026",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,2121f63fa2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-280969719,Agoda API,Agoda,"January 08, 2021",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,010f6a317b,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1084019887,Agoda API,Booking.com,"March 02, 2026",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f709b04e0f,lodging_direct,True,private_bath,private_bath_experience;crowding,,private onsen;public bath;onsen;wait,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-277034782,Agoda API,Agoda,"October 22, 2020",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,25e447ccb5,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1078556627,Agoda API,Booking.com,"February 15, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,75a3999929,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-253940484,Agoda API,Agoda,"January 28, 2020",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8778cad576,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1078556645,Agoda API,Booking.com,"February 07, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8b406ea85b,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-250631406,Agoda API,Agoda,"December 30, 2019",6.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,6c2d3a7dc4,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1062076132,Agoda API,Booking.com,"December 07, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,14ae73cdea,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-250621131,Agoda API,Agoda,"December 29, 2019",7.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,0f035e4668,lodging_direct,True,private_bath,private_bath_experience;crowding,,private onsen;onsen;available,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1052561360,Agoda API,Booking.com,"November 16, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,3e182b1ea9,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-246199031,Agoda API,Agoda,"November 19, 2019",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4398f8e7d9,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1040272921,Agoda API,Booking.com,"October 06, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,34d2c8a726,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-246119536,Agoda API,Agoda,"November 13, 2019",8.4,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c0a54cd59a,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1024816872,Agoda API,Booking.com,"September 13, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,e2b1316245,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-245981981,Agoda API,Agoda,"November 11, 2019",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,fae93f41bf,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-998786839,Agoda API,Booking.com,"July 28, 2025",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,7b49d36cb1,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-244672437,Agoda API,Agoda,"November 01, 2019",8.4,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,be45728e49,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,room_no_shower_or_small_wet_area;building_age,onsen;shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-974459178,Agoda API,Booking.com,"June 12, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,abae854dce,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-241422166,Agoda API,Agoda,"October 18, 2019",6.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,42e4301279,lodging_direct,True,private_bath,private_bath_experience,,private bath;hot spring;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-923004022,Agoda API,Booking.com,"January 23, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,e4b6037823,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-238942943,Agoda API,Agoda,"October 04, 2019",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4edc721654,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-910523518,Agoda API,Booking.com,"December 24, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,48e1ad8467,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-229367654,Agoda API,Agoda,"July 21, 2019",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,b256d455b2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,building_age,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-904896529,Agoda API,Booking.com,"December 12, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,e3bb3eeac4,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-227926926,Agoda API,Agoda,"July 12, 2019",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,fbb9f9a24e,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-904896532,Agoda API,Booking.com,"December 06, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ddda273992,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-218819238,Agoda API,Agoda,"May 21, 2019",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,23ad517198,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,building_age,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-904896534,Agoda API,Booking.com,"December 05, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,528f61a743,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-212737169,Agoda API,Agoda,"May 04, 2019",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,07265870f6,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-904896523,Agoda API,Booking.com,"December 02, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f092bba774,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-210960470,Agoda API,Agoda,"April 03, 2019",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,6fd2bcbbda,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-899689322,Agoda API,Booking.com,"November 30, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,410013f679,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-208408546,Agoda API,Agoda,"March 18, 2019",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,3e182b1ea9,lodging_direct,False,,,building_age,,숙박 경험 중심 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-818690613,Agoda API,Booking.com,"June 16, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,3d637fc604,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-google_maps-gilrae-lee-2026,Google Maps,Google-native,4개월 전,5,https://www.google.com/maps/search/?api=1&query=%E6%A6%8E%E5%B1%8B%E6%97%85%E9%A4%A8%20%E7%94%B1%E5%B8%83%E9%99%A2,ko,4943816006,lodging_direct,True,private_bath,private_bath_experience,,온천;프라이빗;공용탕,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable_aside_browser,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-google_maps-yoon-2025,Google Maps,Google-native,1년 전,5,https://www.google.com/maps/search/?api=1&query=%E6%A6%8E%E5%B1%8B%E6%97%85%E9%A4%A8%20%E7%94%B1%E5%B8%83%E9%99%A2,ko,6dd17e70e5,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,노천탕;샤워;기다림,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable_aside_browser,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-google_maps-chimchan-2024,Google Maps,Google-native,2년 전,5,https://www.google.com/maps/search/?api=1&query=%E6%A6%8E%E5%B1%8B%E6%97%85%E9%A4%A8%20%E7%94%B1%E5%B8%83%E9%99%A2,ko,db3dc174a2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,온천;노천탕,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable_aside_browser,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
