direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
324,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_122,ja,2025-04-05,,5,4,4,,,166,yes,facility_wide,water_texture,sister_property_movement,お風呂;椎葉山荘;泉質;温泉;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
325,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_123,ja,2025-04-02,,5,5,5,,,44,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
326,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_124,ja,2025-03-27,,5,5,5,,,174,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,泉質;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
327,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_125,ja,2025-03-27,,5,4,5,,,196,yes,facility_wide,water_texture,,風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
328,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_126,ja,2025-03-25,,4,5,3,,,154,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
329,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_127,ja,2025-03-24,,4,5,3,,,178,yes,public_bath,public_bath_hot_spring;water_texture,aging_or_access,四季の湯;泉質;温泉;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
330,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_128,ja,2025-03-22,,5,4,5,,,363,yes,unclear,water_texture,temperature,泉質,우레시노 물성/피부감 언급; 주의 신호: temperature,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
331,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_129,ja,2025-03-19,,5,5,4,,,158,yes,open_air_public_bath,booking_confusion;public_bath_hot_spring,,露天;露天風呂;風呂,공용 노천탕 경험 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
332,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_130,ja,2025-03-15,,4,3,4,,,109,yes,facility_wide,water_texture,,湯;美肌;風呂,우레시노 물성/피부감 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
333,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_131,ja,2025-03-14,,5,5,5,,,432,yes,facility_wide,water_texture,aging_or_access,お風呂;椎葉山荘;温泉;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
334,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_132,ja,2025-03-13,,4,4,4,,,119,yes,facility_wide,water_texture,aging_or_access,温泉;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
335,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_133,ja,2025-03-09,,5,5,4,,,167,yes,facility_wide,water_texture,,湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
336,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_134,ja,2025-02-28,,5,5,4,,,208,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,sister_property_movement,しいばの湯;大浴場;温泉;湯;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
337,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_135,ja,2025-02-13,,4,3,4,,,83,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
338,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_136,ja,2025-02-12,,4,3,5,,,246,yes,public_bath,crowding;public_bath_hot_spring;water_texture,crowding,お風呂;泉質;混雑;湯;滝の湯;美肌;風呂,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 혼잡 신호 언급; 주의 신호: crowding,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
339,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_137,ja,2025-01-27,,5,4,4,,,132,no,unclear,,cleanliness,,주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
340,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_138,ja,2025-01-27,,5,4,4,,,141,yes,facility_wide,water_texture,cleanliness,風呂,우레시노 물성/피부감 언급; 주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
341,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_139,ja,2025-01-27,,5,5,4,,,176,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
342,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_140,ja,2025-01-23,,4,4,3,,,122,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,温泉;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
343,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_141,ja,2025-01-22,,5,4,5,,,87,yes,facility_wide,water_texture,aging_or_access,お風呂;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
344,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_142,ja,2025-01-21,,5,5,5,,,147,yes,facility_wide,water_texture,sister_property_movement,お風呂;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
345,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_143,ja,2025-01-06,,4,5,5,,,360,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
346,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_144,ja,2024-12-29,,5,5,4,,,142,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
347,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_145,ja,2024-12-28,,4,4,4,,,99,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
348,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_146,ja,2024-12-27,,5,5,4,,,741,yes,public_bath,crowding;public_bath_hot_spring;water_texture,aging_or_access;cleanliness;crowding;sister_property_movement;temperature,サウナ;大浴場;温泉;湯,"대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 혼잡 신호 언급; 주의 신호: aging_or_access,cleanliness,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
349,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_147,ja,2024-12-23,,5,5,4,,,86,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
350,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_148,ja,2024-12-19,,5,5,4,,,212,yes,public_bath,booking_confusion;public_bath_hot_spring;water_texture,aging_or_access,お風呂;四季の湯;湯;風呂,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
351,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_149,ja,2024-12-14,,5,5,4,,,142,yes,facility_wide,water_texture,,お風呂;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
352,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_150,ja,2024-12-12,,5,5,5,,,197,yes,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
353,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_151,ja,2024-12-11,,4,3,4,,,152,yes,facility_wide,water_texture,aging_or_access,風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
354,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_152,ja,2024-12-08,,5,5,5,,,156,yes,facility_wide,water_texture,,温泉;湯;美肌,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
355,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_153,ja,2024-12-01,,5,5,5,,,227,yes,open_air_public_bath;public_bath;room_bath,public_bath_hot_spring;room_bath_hot_spring;water_texture,,お風呂;サウナ;大浴場;椎葉山荘;温泉;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
356,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_154,ja,2024-11-25,,5,5,5,,,204,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,cleanliness,大浴場;温泉;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
357,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_155,ja,2024-11-24,,5,5,5,,,56,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
358,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_156,ja,2024-11-18,,3,4,3,,,334,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
359,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_157,ja,2024-11-18,,4,5,4,,,199,yes,public_bath,public_bath_hot_spring;water_texture,cleanliness,大浴場;温泉;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
360,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_158,ja,2024-11-05,,5,5,4,,,46,yes,facility_wide,water_texture,,お風呂;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
361,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_159,ja,2024-10-27,,4,4,4,,,88,yes,open_air_public_bath,public_bath_hot_spring,,お風呂;露天;露天風呂;風呂,공용 노천탕 경험 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
362,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_140,Rakuten_160,ja,2024-10-19,,5,5,5,,,25,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
363,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_1,ko,2026-06 approx,,5,,,,,visible_in_aside_snapshot,yes,public_bath;open_air_public_bath,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,시바온천;노천탕;대욕장;송영,"역-숙소 송영과 자매관 노천탕 이용 만족, 본관의 두 욕장 언급.",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
364,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_2,ko,2026-02 approx,,5,,,,,visible_in_aside_snapshot,yes,public_bath;open_air_public_bath,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;operation_recheck,세이류;대욕장 공사;온천투어;시이바산소;노천탕,예약 숙소 변경과 대욕장 공사 경험을 언급하면서 자매관 온천투어와 노천탕 만족을 기록.,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
365,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_3,ko,2026-02 approx,,5,,,,,visible_in_aside_snapshot,yes,unclear,public_bath_hot_spring,,탕;넓음,탕의 넓이와 이용감을 짧게 긍정 평가하나 욕장 구분은 불명확.,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
366,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_4,ko,2025-10 approx,,4,,,,,visible_in_aside_snapshot,yes,room_bath;public_bath;open_air_public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;aging_or_access,객실 욕실;시키노유;타키노유;시이바산소;노천탕,"객실 욕실은 작고, 본관 실내 대욕장과 자매관 야간 노천탕을 구분해 평가.",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
367,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_5,ko,2026-03 approx,,4,,,,,visible_in_aside_snapshot,yes,open_air_public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,온천;시바 노천탕,온천 만족과 함께 자매관 노천탕 이동 경험을 긍정적으로 기록.,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
368,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Ureshino%20Kanko%20Hotel%20Taishoya%20reviews,aside_google_hotels_review_tab,Google_native_6,ko,2026-02 approx,,5,,,,,visible_in_aside_snapshot,no,unclear,,,,숙소 가치와 직원 응대 중심의 한국어 리뷰. 온천 본문 신호는 직접 없음.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
369,Naver Blog,https://blog.naver.com/nomad_flo/223790103846,aside_naver_blog_direct_body,Naver_blog_1,ko,2025-03-12,day_use_or_facility_visit_context,,,,"[0110] 규슈 사가 우레시노 온천 대장급인 다이쇼야지만, 대욕장은 글쎄?",,direct_body_read_in_aside,yes,public_bath;open_air_public_bath;facility_wide,public_bath_hot_spring;weak_onsen_feeling;booking_confusion,sister_property_movement;aging_or_access,四季の湯;大浴場;노천탕 없음;시이바노유;유메구리,"당일 공용탕은 노천 부재와 노후감을 지적하되, 숙박자는 자매관 온천순례 가치가 크다고 해석.",negative,negative_signal_tag,high,issue_caution_calibration_needed
